InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,RefundAmount,ReturnReason,ReturnReasonClean,Date
C542588,21730,-2,2011-01-28 15:57:00,4.95,12997.0,United Kingdom,9.9,Late Delivery,Late Delivery,2011-01-28
C542588,21658,-1,2011-01-28 15:57:00,3.95,12997.0,United Kingdom,3.95,Wrong Item,Wrong Item,2011-01-28
C542588,21313,-5,2011-01-28 15:57:00,0.85,12997.0,United Kingdom,4.25,Wrong Item,Wrong Item,2011-01-28
C542589,22456,-2,2011-01-28 15:58:00,4.95,14709.0,United Kingdom,9.9,Defective,Defective,2011-01-28
C542593,22073,-10,2011-01-28 16:50:00,3.75,15549.0,United Kingdom,37.5,Changed Mind,Changed Mind,2011-01-28
C542604,22796,-3,2011-01-30 12:35:00,9.95,13148.0,United Kingdom,29.85,damaged,Damaged,2011-01-30
C542604,22625,-1,2011-01-30 12:35:00,8.5,13148.0,United Kingdom,8.5,Late Delivery,Late Delivery,2011-01-30
C542604,22768,-1,2011-01-30 12:35:00,9.95,13148.0,United Kingdom,9.95,Changed Mind,Changed Mind,2011-01-30
C542604,22666,-1,2011-01-30 12:35:00,2.95,13148.0,United Kingdom,2.95,damaged,Damaged,2011-01-30
C542604,21352,-3,2011-01-30 12:35:00,6.75,13148.0,United Kingdom,20.25,Changed Mind,Changed Mind,2011-01-30
C542604,21351,-5,2011-01-30 12:35:00,6.75,13148.0,United Kingdom,33.75,,Unspecified,2011-01-30
C542604,21262,-2,2011-01-30 12:35:00,16.95,13148.0,United Kingdom,33.9,,Unspecified,2011-01-30
C542604,84799,-48,2011-01-30 12:35:00,0.42,13148.0,United Kingdom,20.16,damaged,Damaged,2011-01-30
C542635,21977,-1,2011-01-31 10:43:00,0.55,14688.0,United Kingdom,0.55,Damaged,Damaged,2011-01-31
C542635,21212,-2,2011-01-31 10:43:00,0.42,14688.0,United Kingdom,0.84,Changed Mind,Changed Mind,2011-01-31
C542637,22667,-6,2011-01-31 10:44:00,2.95,14688.0,United Kingdom,17.700000000000003,Changed Mind,Changed Mind,2011-01-31
C542638,35004C,-3,2011-01-31 11:15:00,5.45,13396.0,United Kingdom,16.35,Changed Mind,Changed Mind,2011-01-31
C542639,22941,-1,2011-01-31 11:18:00,8.5,16570.0,United Kingdom,8.5,Changed Mind,Changed Mind,2011-01-31
C542640,22423,-4,2011-01-31 11:22:00,10.95,16839.0,United Kingdom,43.8,,Unspecified,2011-01-31
C542642,22841,-2,2011-01-31 11:27:00,7.95,15827.0,United Kingdom,15.9,Wrong Item,Wrong Item,2011-01-31
C542642,22720,-1,2011-01-31 11:27:00,4.95,15827.0,United Kingdom,4.95,Changed Mind,Changed Mind,2011-01-31
C542642,22423,-1,2011-01-31 11:27:00,12.75,15827.0,United Kingdom,12.75,Wrong Item,Wrong Item,2011-01-31
C542643,22087,-6,2011-01-31 11:29:00,2.95,13615.0,United Kingdom,17.700000000000003,Wrong Item,Wrong Item,2011-01-31
C542644,84678,-2,2011-01-31 11:33:00,1.25,15497.0,United Kingdom,2.5,Defective,Defective,2011-01-31
C542645,22760,-1,2011-01-31 11:37:00,12.75,14180.0,United Kingdom,12.75,Damaged,Damaged,2011-01-31
C542693,15036,-600,2011-01-31 12:36:00,0.65,12908.0,United Kingdom,390.0,Damaged,Damaged,2011-01-31
C542704,22178,-42,2011-01-31 12:48:00,1.06,15189.0,United Kingdom,44.52,Changed Mind,Changed Mind,2011-01-31
C542714,21843,-5,2011-01-31 13:28:00,10.95,12437.0,France,54.75,Damaged,Damaged,2011-01-31
C542721,22138,-1,2011-01-31 14:37:00,4.95,14502.0,United Kingdom,4.95,Damaged,Damaged,2011-01-31
C542721,21430,-1,2011-01-31 14:37:00,3.75,14502.0,United Kingdom,3.75,,Unspecified,2011-01-31
C542726,22701,-2,2011-01-31 15:08:00,2.95,16191.0,United Kingdom,5.9,,Unspecified,2011-01-31
C542726,22700,-3,2011-01-31 15:08:00,2.95,16191.0,United Kingdom,8.850000000000001,Wrong Item,Wrong Item,2011-01-31
C542730,22798,-1,2011-01-31 15:27:00,2.95,13506.0,United Kingdom,2.95,Wrong Item,Wrong Item,2011-01-31
C542730,22227,-1,2011-01-31 15:27:00,0.65,13506.0,United Kingdom,0.65,damaged,Damaged,2011-01-31
C542730,21314,-1,2011-01-31 15:27:00,2.1,13506.0,United Kingdom,2.1,Damaged,Damaged,2011-01-31
C542732,22763,-2,2011-01-31 15:31:00,9.95,14180.0,United Kingdom,19.9,Changed Mind,Changed Mind,2011-01-31
C542734,22169,-2,2011-01-31 15:36:00,8.5,14442.0,Channel Islands,17.0,Changed Mind,Changed Mind,2011-01-31
C542734,22170,-2,2011-01-31 15:36:00,6.75,14442.0,Channel Islands,13.5,Late Delivery,Late Delivery,2011-01-31
C542738,84078A,-12,2011-01-31 15:53:00,34.95,13089.0,United Kingdom,419.4,WRONG ITEM,Wrong Item,2011-01-31
C542740,22652,-1,2011-01-31 15:59:00,1.65,12853.0,United Kingdom,1.65,Changed Mind,Changed Mind,2011-01-31
C542740,22926,-1,2011-01-31 15:59:00,5.95,12853.0,United Kingdom,5.95,Changed Mind,Changed Mind,2011-01-31
C542740,22934,-3,2011-01-31 15:59:00,2.95,12853.0,United Kingdom,8.850000000000001,Defective,Defective,2011-01-31
C542742,85124B,-6,2011-01-31 16:26:00,2.55,15358.0,United Kingdom,15.3,WRONG ITEM,Wrong Item,2011-01-31
C542742,22821,-12,2011-01-31 16:26:00,0.65,15358.0,United Kingdom,7.800000000000001,,Unspecified,2011-01-31
C542742,84535B,-94,2011-01-31 16:26:00,0.65,15358.0,United Kingdom,61.1,Defective,Defective,2011-01-31
C542744,22700,-10,2011-01-31 16:32:00,0.85,16191.0,United Kingdom,8.5,,Unspecified,2011-01-31
C542744,22701,-2,2011-01-31 16:32:00,0.85,16191.0,United Kingdom,1.7,Damaged,Damaged,2011-01-31
C542748,22969,-12,2011-01-31 16:53:00,1.45,15881.0,United Kingdom,17.4,Changed Mind,Changed Mind,2011-01-31
C542753,22649,-1,2011-01-31 16:57:00,4.95,15881.0,United Kingdom,4.95,Damaged,Damaged,2011-01-31
C542781,21731,-12,2011-02-01 09:38:00,1.65,12626.0,Germany,19.8,Damaged,Damaged,2011-02-01
C542781,22634,-3,2011-02-01 09:38:00,8.5,12626.0,Germany,25.5,Defective,Defective,2011-02-01
C542787,85141,-1,2011-02-01 10:22:00,8.95,15864.0,United Kingdom,8.95,,Unspecified,2011-02-01
C542787,21319,-1,2011-02-01 10:22:00,1.65,15864.0,United Kingdom,1.65,Defective,Defective,2011-02-01
C542787,21318,-2,2011-02-01 10:22:00,1.65,15864.0,United Kingdom,3.3,Defective,Defective,2011-02-01
C542792,22730,-1,2011-02-01 10:49:00,3.75,14627.0,United Kingdom,3.75,Damaged,Damaged,2011-02-01
C542792,22505,-1,2011-02-01 10:49:00,4.95,14627.0,United Kingdom,4.95,Defective,Defective,2011-02-01
C542792,21259,-1,2011-02-01 10:49:00,5.95,14627.0,United Kingdom,5.95,Changed Mind,Changed Mind,2011-02-01
C542792,22891,-1,2011-02-01 10:49:00,4.25,14627.0,United Kingdom,4.25,Defective,Defective,2011-02-01
C542792,85123A,-1,2011-02-01 10:49:00,2.95,14627.0,United Kingdom,2.95,Wrong Item,Wrong Item,2011-02-01
C542793,22891,-6,2011-02-01 10:52:00,4.25,14113.0,United Kingdom,25.5,Changed Mind,Changed Mind,2011-02-01
C542793,22111,-72,2011-02-01 10:52:00,4.25,14113.0,United Kingdom,306.0,Changed Mind,Changed Mind,2011-02-01
C542798,21531,-1,2011-02-01 11:09:00,2.55,12477.0,Germany,2.55,Changed Mind,Changed Mind,2011-02-01
C542798,21429,-1,2011-02-01 11:09:00,1.65,12477.0,Germany,1.65,Damaged,Damaged,2011-02-01
C542799,22156,-1,2011-02-01 11:12:00,0.72,14606.0,United Kingdom,0.72,Changed Mind,Changed Mind,2011-02-01
C542799,85054,-1,2011-02-01 11:12:00,2.95,14606.0,United Kingdom,2.95,Changed Mind,Changed Mind,2011-02-01
C542805,22156,-1,2011-02-01 11:19:00,0.85,14606.0,United Kingdom,0.85,Late Delivery,Late Delivery,2011-02-01
C542805,85054,-1,2011-02-01 11:19:00,2.95,14606.0,United Kingdom,2.95,Late Delivery,Late Delivery,2011-02-01
C542832,35004B,-12,2011-02-01 11:28:00,4.65,15694.0,United Kingdom,55.8,damaged,Damaged,2011-02-01
C542860,22580,-1,2011-02-01 11:43:00,5.95,,United Kingdom,5.95,Defective,Defective,2011-02-01
542861,47591B,-207,2011-02-01 11:47:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-02-01
C542866,85063,-2,2011-02-01 12:14:00,14.95,15311.0,United Kingdom,29.9,Late Delivery,Late Delivery,2011-02-01
C542866,35004G,-2,2011-02-01 12:14:00,1.95,15311.0,United Kingdom,3.9,Changed Mind,Changed Mind,2011-02-01
C542866,35004C,-2,2011-02-01 12:14:00,4.65,15311.0,United Kingdom,9.3,Damaged,Damaged,2011-02-01
542879,22242,-19,2011-02-01 12:52:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-02-01
542882,22162,-40,2011-02-01 12:55:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-02-01
542883,21448,-40,2011-02-01 13:07:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-02-01
542884,84748,-52,2011-02-01 13:08:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-02-01
542885,84465,-6,2011-02-01 13:08:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-02-01
C542910,20726,-1,2011-02-01 15:38:00,1.45,17511.0,United Kingdom,1.45,Late Delivery,Late Delivery,2011-02-01
C542910,22671,-1,2011-02-01 15:38:00,1.45,17511.0,United Kingdom,1.45,Wrong Item,Wrong Item,2011-02-01
C542910,85099B,-1,2011-02-01 15:38:00,1.65,17511.0,United Kingdom,1.65,,Unspecified,2011-02-01
C542910,85123A,-1,2011-02-01 15:38:00,2.55,17511.0,United Kingdom,2.55,Late Delivery,Late Delivery,2011-02-01
C542910,22360,-3,2011-02-01 15:38:00,2.55,17511.0,United Kingdom,7.649999999999999,,Unspecified,2011-02-01
C542910,22659,-1,2011-02-01 15:38:00,1.65,17511.0,United Kingdom,1.65,Late Delivery,Late Delivery,2011-02-01
C542910,22061,-1,2011-02-01 15:38:00,8.5,17511.0,United Kingdom,8.5,Changed Mind,Changed Mind,2011-02-01
C542910,21537,-1,2011-02-01 15:38:00,3.75,17511.0,United Kingdom,3.75,Damaged,Damaged,2011-02-01
C542910,20727,-2,2011-02-01 15:38:00,1.45,17511.0,United Kingdom,2.9,Late Delivery,Late Delivery,2011-02-01
C542910,22169,-1,2011-02-01 15:38:00,7.65,17511.0,United Kingdom,7.65,Defective,Defective,2011-02-01
C542910,22423,-2,2011-02-01 15:38:00,10.95,17511.0,United Kingdom,21.9,Wrong Item,Wrong Item,2011-02-01
C542912,22697,-1,2011-02-01 15:49:00,2.95,13141.0,United Kingdom,2.95,Late Delivery,Late Delivery,2011-02-01
C542913,22197,-2,2011-02-01 15:57:00,0.85,16779.0,United Kingdom,1.7,Changed Mind,Changed Mind,2011-02-01
C542913,21041,-1,2011-02-01 15:57:00,2.95,16779.0,United Kingdom,2.95,Changed Mind,Changed Mind,2011-02-01
C542916,M,-1,2011-02-01 16:21:00,4.0,15940.0,United Kingdom,4.0,Changed Mind,Changed Mind,2011-02-01
C542924,22423,-2,2011-02-02 09:39:00,12.75,12559.0,Germany,25.5,Damaged,Damaged,2011-02-02
C542951,22856,-2,2011-02-02 11:16:00,1.25,16985.0,United Kingdom,2.5,Wrong Item,Wrong Item,2011-02-02
C542991,85019C,-12,2011-02-02 11:54:00,4.25,14460.0,United Kingdom,51.0,Late Delivery,Late Delivery,2011-02-02
C543004,22470,-4,2011-02-02 12:40:00,2.95,13939.0,United Kingdom,11.8,Wrong Item,Wrong Item,2011-02-02
C543026,22198,-2,2011-02-02 14:44:00,1.65,16717.0,United Kingdom,3.3,Damaged,Damaged,2011-02-02
C543026,22768,-2,2011-02-02 14:44:00,9.95,16717.0,United Kingdom,19.9,WRONG ITEM,Wrong Item,2011-02-02
C543026,21844,-2,2011-02-02 14:44:00,2.95,16717.0,United Kingdom,5.9,Wrong Item,Wrong Item,2011-02-02
543034,85049F,-130,2011-02-02 15:50:00,0.0,,United Kingdom,0.0,Defective,Defective,2011-02-02
543035,35004C,-206,2011-02-02 15:51:00,0.0,,United Kingdom,0.0,damaged,Damaged,2011-02-02
C543039,84946,-2,2011-02-02 16:31:00,1.25,16992.0,United Kingdom,2.5,Changed Mind,Changed Mind,2011-02-02
C543039,22768,-1,2011-02-02 16:31:00,9.95,16992.0,United Kingdom,9.95,Late Delivery,Late Delivery,2011-02-02
C543042,22087,-12,2011-02-02 17:09:00,2.95,17337.0,United Kingdom,35.400000000000006,WRONG ITEM,Wrong Item,2011-02-02
C543050,POST,-1,2011-02-03 10:14:00,18.0,12625.0,Germany,18.0,,Unspecified,2011-02-03
C543050,22242,-24,2011-02-03 10:14:00,1.65,12625.0,Germany,39.6,Changed Mind,Changed Mind,2011-02-03
C543050,22962,-2,2011-02-03 10:14:00,0.85,12625.0,Germany,1.7,Changed Mind,Changed Mind,2011-02-03
C543050,22637,-2,2011-02-03 10:14:00,2.55,12625.0,Germany,5.1,Changed Mind,Changed Mind,2011-02-03
C543050,22963,-6,2011-02-03 10:14:00,0.85,12625.0,Germany,5.1,,Unspecified,2011-02-03
C543052,22797,-1,2011-02-03 10:20:00,16.95,14180.0,United Kingdom,16.95,,Unspecified,2011-02-03
C543109,22291,-24,2011-02-03 12:39:00,1.45,12775.0,Netherlands,34.8,,Unspecified,2011-02-03
C543112,22960,-3,2011-02-03 12:59:00,4.25,14133.0,United Kingdom,12.75,Changed Mind,Changed Mind,2011-02-03
C543119,84380,-1,2011-02-03 13:31:00,1.25,14606.0,United Kingdom,1.25,Changed Mind,Changed Mind,2011-02-03
C543175,POST,-1,2011-02-04 09:46:00,18.0,12712.0,Germany,18.0,Wrong Item,Wrong Item,2011-02-04
C543175,22763,-2,2011-02-04 09:46:00,9.95,12712.0,Germany,19.9,Damaged,Damaged,2011-02-04
C543175,22171,-2,2011-02-04 09:46:00,8.5,12712.0,Germany,17.0,Late Delivery,Late Delivery,2011-02-04
C543175,22168,-2,2011-02-04 09:46:00,8.5,12712.0,Germany,17.0,Wrong Item,Wrong Item,2011-02-04
C543185,22333,-14,2011-02-04 11:22:00,1.65,,United Kingdom,23.1,Wrong Item,Wrong Item,2011-02-04
C543185,22332,-14,2011-02-04 11:22:00,1.65,,United Kingdom,23.1,,Unspecified,2011-02-04
543194,21355,-217,2011-02-04 12:25:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-02-04
C543195,22061,-1,2011-02-04 12:29:00,8.5,13113.0,United Kingdom,8.5,damaged,Damaged,2011-02-04
C543195,22423,-1,2011-02-04 12:29:00,10.95,13113.0,United Kingdom,10.95,Damaged,Damaged,2011-02-04
C543239,84800M,-3,2011-02-04 13:47:00,1.69,14462.0,United Kingdom,5.07,damaged,Damaged,2011-02-04
C543239,84800S,-2,2011-02-04 13:47:00,1.25,14462.0,United Kingdom,2.5,Changed Mind,Changed Mind,2011-02-04
C543239,84799,-12,2011-02-04 13:47:00,1.25,14462.0,United Kingdom,15.0,Damaged,Damaged,2011-02-04
C543241,84766,-1,2011-02-04 14:02:00,1.95,17315.0,United Kingdom,1.95,Defective,Defective,2011-02-04
C543244,21463,-1,2011-02-04 14:06:00,5.95,16725.0,United Kingdom,5.95,,Unspecified,2011-02-04
543257,84611B,-1430,2011-02-04 16:06:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-04
543259,84612B,-162,2011-02-04 16:07:00,0.0,,United Kingdom,0.0,Defective,Defective,2011-02-04
543260,84613A,-230,2011-02-04 16:07:00,0.0,,United Kingdom,0.0,WRONG ITEM,Wrong Item,2011-02-04
543261,84613C,-173,2011-02-04 16:08:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-02-04
543262,84614A,-390,2011-02-04 16:08:00,0.0,,United Kingdom,0.0,,Unspecified,2011-02-04
543265,84872A,-4,2011-02-04 17:23:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-02-04
543266,82095,-5,2011-02-04 17:24:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-04
543269,84638,-18,2011-02-04 17:25:00,0.0,,United Kingdom,0.0,Wrong Item,Wrong Item,2011-02-04
543270,84631,-19,2011-02-04 17:25:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-04
543271,21087,-6,2011-02-04 17:26:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-02-04
C543290,22617,-2,2011-02-07 10:44:00,4.95,16686.0,United Kingdom,9.9,Wrong Item,Wrong Item,2011-02-07
C543290,21579,-2,2011-02-07 10:44:00,2.25,16686.0,United Kingdom,4.5,Changed Mind,Changed Mind,2011-02-07
C543307,22838,-1,2011-02-07 11:58:00,14.95,18118.0,United Kingdom,14.95,Defective,Defective,2011-02-07
543308,35969,-3,2011-02-07 12:04:00,0.0,,United Kingdom,0.0,Defective,Defective,2011-02-07
543310,35954,-234,2011-02-07 12:10:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-07
C543347,85049G,-2,2011-02-07 12:44:00,1.25,12472.0,Germany,2.5,Wrong Item,Wrong Item,2011-02-07
C543347,85049E,-3,2011-02-07 12:44:00,1.25,12472.0,Germany,3.75,damaged,Damaged,2011-02-07
C543347,22629,-1,2011-02-07 12:44:00,1.95,12472.0,Germany,1.95,Changed Mind,Changed Mind,2011-02-07
C543347,22467,-6,2011-02-07 12:44:00,2.55,12472.0,Germany,15.3,Wrong Item,Wrong Item,2011-02-07
C543347,22423,-2,2011-02-07 12:44:00,12.75,12472.0,Germany,25.5,Changed Mind,Changed Mind,2011-02-07
C543347,22328,-2,2011-02-07 12:44:00,2.95,12472.0,Germany,5.9,Late Delivery,Late Delivery,2011-02-07
C543347,22326,-3,2011-02-07 12:44:00,2.95,12472.0,Germany,8.850000000000001,Damaged,Damaged,2011-02-07
C543347,22245,-3,2011-02-07 12:44:00,0.85,12472.0,Germany,2.55,Wrong Item,Wrong Item,2011-02-07
C543347,22242,-5,2011-02-07 12:44:00,1.65,12472.0,Germany,8.25,,Unspecified,2011-02-07
C543347,22077,-5,2011-02-07 12:44:00,1.65,12472.0,Germany,8.25,Changed Mind,Changed Mind,2011-02-07
C543347,21673,-2,2011-02-07 12:44:00,1.25,12472.0,Germany,2.5,Changed Mind,Changed Mind,2011-02-07
C543347,21672,-2,2011-02-07 12:44:00,1.25,12472.0,Germany,2.5,damaged,Damaged,2011-02-07
C543347,21668,-1,2011-02-07 12:44:00,1.25,12472.0,Germany,1.25,Damaged,Damaged,2011-02-07
C543347,21244,-2,2011-02-07 12:44:00,1.69,12472.0,Germany,3.38,Defective,Defective,2011-02-07
C543347,20676,-2,2011-02-07 12:44:00,1.25,12472.0,Germany,2.5,Wrong Item,Wrong Item,2011-02-07
C543353,22771,-1,2011-02-07 13:41:00,1.25,16033.0,United Kingdom,1.25,Damaged,Damaged,2011-02-07
C543353,22637,-1,2011-02-07 13:41:00,2.55,16033.0,United Kingdom,2.55,Wrong Item,Wrong Item,2011-02-07
C543353,22727,-2,2011-02-07 13:41:00,3.75,16033.0,United Kingdom,7.5,Defective,Defective,2011-02-07
C543353,22384,-1,2011-02-07 13:41:00,1.65,16033.0,United Kingdom,1.65,Damaged,Damaged,2011-02-07
C543356,22791,-2,2011-02-07 13:52:00,1.25,14443.0,United Kingdom,2.5,Changed Mind,Changed Mind,2011-02-07
C543356,21232,-1,2011-02-07 13:52:00,1.25,14443.0,United Kingdom,1.25,WRONG ITEM,Wrong Item,2011-02-07
C543368,22942,-3,2011-02-07 14:46:00,8.5,18245.0,United Kingdom,25.5,Late Delivery,Late Delivery,2011-02-07
C543368,22941,-4,2011-02-07 14:46:00,8.5,18245.0,United Kingdom,34.0,Wrong Item,Wrong Item,2011-02-07
C543375,22325,-3,2011-02-07 15:09:00,4.95,16321.0,Australia,14.85,Damaged,Damaged,2011-02-07
C543375,22087,-18,2011-02-07 15:09:00,2.95,16321.0,Australia,53.1,Changed Mind,Changed Mind,2011-02-07
C543381,84754,-144,2011-02-07 15:52:00,1.06,15513.0,United Kingdom,152.64,Changed Mind,Changed Mind,2011-02-07
C543384,48173C,-1,2011-02-07 16:24:00,7.95,,United Kingdom,7.95,WRONG ITEM,Wrong Item,2011-02-07
C543388,POST,-3,2011-02-08 09:44:00,15.0,14646.0,Netherlands,45.0,WRONG ITEM,Wrong Item,2011-02-08
543390,84880,-5,2011-02-08 10:02:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-08
C543431,21559,-1,2011-02-08 11:37:00,2.55,12474.0,Germany,2.55,Damaged,Damaged,2011-02-08
C543431,22090,-1,2011-02-08 11:37:00,2.95,12474.0,Germany,2.95,damaged,Damaged,2011-02-08
C543431,22551,-1,2011-02-08 11:37:00,1.65,12474.0,Germany,1.65,Late Delivery,Late Delivery,2011-02-08
C543431,22212,-1,2011-02-08 11:37:00,2.1,12474.0,Germany,2.1,Changed Mind,Changed Mind,2011-02-08
C543442,84625A,-3,2011-02-08 11:40:00,2.95,14911.0,EIRE,8.850000000000001,Changed Mind,Changed Mind,2011-02-08
C543442,22797,-1,2011-02-08 11:40:00,16.95,14911.0,EIRE,16.95,Changed Mind,Changed Mind,2011-02-08
C543445,90098,-6,2011-02-08 11:45:00,2.55,12662.0,Germany,15.3,damaged,Damaged,2011-02-08
C543445,22231,-12,2011-02-08 11:45:00,1.45,12662.0,Germany,17.4,Damaged,Damaged,2011-02-08
C543465,22778,-2,2011-02-08 14:32:00,3.95,13873.0,United Kingdom,7.9,,Unspecified,2011-02-08
C543469,21258,-1,2011-02-08 14:55:00,10.95,12709.0,Germany,10.95,Damaged,Damaged,2011-02-08
C543469,22503,-1,2011-02-08 14:55:00,12.75,12709.0,Germany,12.75,damaged,Damaged,2011-02-08
C543469,21452,-2,2011-02-08 14:55:00,2.55,12709.0,Germany,5.1,Changed Mind,Changed Mind,2011-02-08
C543469,21658,-2,2011-02-08 14:55:00,3.39,12709.0,Germany,6.78,Wrong Item,Wrong Item,2011-02-08
C543469,22504,-1,2011-02-08 14:55:00,12.75,12709.0,Germany,12.75,Damaged,Damaged,2011-02-08
C543469,22627,-1,2011-02-08 14:55:00,7.65,12709.0,Germany,7.65,Changed Mind,Changed Mind,2011-02-08
C543469,22423,-2,2011-02-08 14:55:00,10.95,12709.0,Germany,21.9,Wrong Item,Wrong Item,2011-02-08
C543469,85232B,-1,2011-02-08 14:55:00,4.25,12709.0,Germany,4.25,Defective,Defective,2011-02-08
C543469,21896,-1,2011-02-08 14:55:00,1.85,12709.0,Germany,1.85,Wrong Item,Wrong Item,2011-02-08
C543475,84881,-1,2011-02-08 15:15:00,6.35,14415.0,United Kingdom,6.35,Damaged,Damaged,2011-02-08
C543475,22637,-1,2011-02-08 15:15:00,2.55,14415.0,United Kingdom,2.55,Changed Mind,Changed Mind,2011-02-08
C543475,84792,-1,2011-02-08 15:15:00,4.65,14415.0,United Kingdom,4.65,Changed Mind,Changed Mind,2011-02-08
C543475,22244,-1,2011-02-08 15:15:00,1.95,14415.0,United Kingdom,1.95,Changed Mind,Changed Mind,2011-02-08
C543475,22465,-1,2011-02-08 15:15:00,1.65,14415.0,United Kingdom,1.65,Changed Mind,Changed Mind,2011-02-08
543521,22769,-6,2011-02-09 11:49:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-09
543545,22627,-11,2011-02-09 15:50:00,0.0,,United Kingdom,0.0,Changed Mind,Changed Mind,2011-02-09
C543551,22171,-76,2011-02-10 10:00:00,7.65,16716.0,United Kingdom,581.4,Damaged,Damaged,2011-02-10
543552,22847,-10,2011-02-10 10:05:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-02-10
C543603,22727,-1,2011-02-10 13:40:00,3.75,15570.0,United Kingdom,3.75,Damaged,Damaged,2011-02-10
C543603,21877,-2,2011-02-10 13:40:00,1.25,15570.0,United Kingdom,2.5,Defective,Defective,2011-02-10
C543603,22487,-1,2011-02-10 13:40:00,9.95,15570.0,United Kingdom,9.95,Changed Mind,Changed Mind,2011-02-10
C543603,22941,-2,2011-02-10 13:40:00,8.5,15570.0,United Kingdom,17.0,Changed Mind,Changed Mind,2011-02-10
C543603,35004C,-1,2011-02-10 13:40:00,5.45,15570.0,United Kingdom,5.45,Late Delivery,Late Delivery,2011-02-10
C543603,82483,-1,2011-02-10 13:40:00,6.95,15570.0,United Kingdom,6.95,Wrong Item,Wrong Item,2011-02-10
C543603,22776,-1,2011-02-10 13:40:00,9.95,15570.0,United Kingdom,9.95,Changed Mind,Changed Mind,2011-02-10
C543605,82486,-4,2011-02-10 14:11:00,8.95,13110.0,United Kingdom,35.8,Damaged,Damaged,2011-02-10
C543606,22963,-1,2011-02-10 14:13:00,0.85,14665.0,United Kingdom,0.85,Late Delivery,Late Delivery,2011-02-10
C543606,22847,-1,2011-02-10 14:13:00,16.95,14665.0,United Kingdom,16.95,Defective,Defective,2011-02-10
C543607,22423,-1,2011-02-10 14:13:00,12.75,15602.0,United Kingdom,12.75,,Unspecified,2011-02-10
C543608,82483,-1,2011-02-10 14:15:00,6.95,17230.0,United Kingdom,6.95,,Unspecified,2011-02-10
C543609,20914,-1,2011-02-10 14:17:00,2.55,16705.0,United Kingdom,2.55,Late Delivery,Late Delivery,2011-02-10
C543609,22456,-1,2011-02-10 14:17:00,4.95,16705.0,United Kingdom,4.95,,Unspecified,2011-02-10
C543611,82483,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom,4.95,Wrong Item,Wrong Item,2011-02-10
C543611,22632,-6,2011-02-10 14:38:00,1.85,17850.0,United Kingdom,11.1,Wrong Item,Wrong Item,2011-02-10
C543611,82483,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom,4.95,damaged,Damaged,2011-02-10
C543611,21871,-1,2011-02-10 14:38:00,1.06,17850.0,United Kingdom,1.06,damaged,Damaged,2011-02-10
C543611,82494L,-2,2011-02-10 14:38:00,2.55,17850.0,United Kingdom,5.1,Changed Mind,Changed Mind,2011-02-10
C543611,21730,-1,2011-02-10 14:38:00,4.25,17850.0,United Kingdom,4.25,Changed Mind,Changed Mind,2011-02-10
C543611,21730,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom,4.95,,Unspecified,2011-02-10
C543611,82494L,-12,2011-02-10 14:38:00,2.55,17850.0,United Kingdom,30.6,Wrong Item,Wrong Item,2011-02-10
C543611,21071,-6,2011-02-10 14:38:00,1.06,17850.0,United Kingdom,6.36,Damaged,Damaged,2011-02-10
